default,wiek,pensja,plec,stan_cywilny,wielkosc_miejscowosci,wyksztalcenie,czy_splacony
FALSE,25,2344.29,M,singiel,do_500tys,podstawowe,czesciowo
FALSE,27,2576.58,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,22,2466.63,M,singiel,do_50tys,podstawowe,czesciowo
FALSE,42,4211.57,K,singiel,do_200tys,podstawowe,czesciowo
FALSE,33,2618.63,M,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,45,3129.73,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,28,2221.42,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,42,3636.35,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,40,3536.35,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,31,2521.4,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,39,3805,K,po_slubie,do_200tys,wyzsze,wcale
FALSE,38,2340.13,M,singiel,do_200tys,wyzsze,wcale
FALSE,34,3024.14,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,43,4669.03,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,34,3594.67,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,45,2644.61,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,29,2453.49,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,42,2366.19,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,32,3395.43,M,singiel,do_200tys,podstawowe,czesciowo
FALSE,37,3447.7,K,po_slubie,do_100tys,podstawowe,wcale
FALSE,35,3817.21,M,wdowiec,do_200tys,srednie,czesciowo
FALSE,34,2279.07,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,35,2685.05,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,40,2443.84,K,singiel,do_1mln,srednie,czesciowo
FALSE,35,2252.85,K,singiel,do_50tys,wyzsze,czesciowo
FALSE,42,3595.15,K,po_slubie,do_100tys,srednie,wcale
FALSE,36,3457.78,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,2390.44,K,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,35,2776.56,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,33,3370.34,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,36,2248.75,M,po_slubie,do_100tys,wyzsze,czesciowo
TRUE,40,4377.83,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,39,2536.71,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,40,2490.01,M,po_slubie,do_200tys,wyzsze,wcale
FALSE,44,5464.03,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,37,2626.72,M,po_slubie,do_1mln,podstawowe,wcale
FALSE,36,3902.11,M,wdowiec,do_100tys,srednie,czesciowo
FALSE,43,4835.55,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,35,3115.06,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,30,2450.94,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,31,3284.4,K,po_slubie,do_50tys,wyzsze,wcale
FALSE,32,6889.62,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,28,3023.24,K,singiel,do_1mln,srednie,czesciowo
FALSE,42,2908.84,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,3596.42,M,po_slubie,do_50tys,wyzsze,czesciowo
TRUE,41,5098.01,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,47,3785.65,K,singiel,do_200tys,srednie,czesciowo
FALSE,33,2723.75,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,37,2801.26,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,32,2259.89,K,singiel,do_1mln,wyzsze,czesciowo
TRUE,50,5260.89,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,30,2203.61,M,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,41,2466.98,K,po_slubie,do_500tys,wyzsze,wcale
FALSE,39,3969.09,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,40,2939.85,K,po_slubie,do_200tys,podstawowe,wcale
FALSE,40,2495.81,K,singiel,do_200tys,srednie,wcale
FALSE,38,2438.9,M,singiel,do_100tys,podstawowe,czesciowo
FALSE,38,2290.11,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,31,2497.86,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,37,3566.25,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,33,2660.3,K,singiel,do_500tys,srednie,czesciowo
FALSE,49,2204.7,M,singiel,do_50tys,srednie,czesciowo
FALSE,39,2504.44,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,39,3885.85,K,singiel,do_500tys,srednie,czesciowo
FALSE,24,2224.98,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,28,2277.84,M,singiel,do_100tys,srednie,czesciowo
FALSE,30,2832.72,K,singiel,do_50tys,srednie,czesciowo
FALSE,32,2677.38,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,32,4641.23,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,38,4721.11,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,34,2267.92,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,34,2997.7,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,41,3472.04,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,24,3509.41,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,35,2321.2,M,singiel,do_50tys,srednie,wcale
FALSE,39,3563.61,K,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,40,2506.55,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,34,2243.53,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,33,2679.15,M,po_slubie,do_500tys,srednie,wcale
FALSE,34,2407.22,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,33,2633.9,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,33,2372.91,M,singiel,do_200tys,podstawowe,czesciowo
FALSE,28,3692.07,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,34,2903.43,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,3312.59,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,32,3744.81,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,29,3439.7,K,singiel,do_100tys,srednie,czesciowo
FALSE,27,2493.32,K,singiel,do_200tys,podstawowe,wcale
TRUE,33,5542.23,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,44,2406.04,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,32,3908.75,M,singiel,do_1mln,srednie,czesciowo
FALSE,32,3583.08,K,singiel,do_200tys,wyzsze,wcale
FALSE,49,2264.55,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,25,2707.29,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,36,3518.13,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,38,3646.49,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,33,3118.16,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,41,2718.65,K,singiel,do_50tys,srednie,czesciowo
FALSE,39,2522.86,M,po_slubie,do_50tys,podstawowe,czesciowo
TRUE,35,4370.92,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,29,2448.26,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,37,2757.32,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,33,8163.91,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,31,3437.29,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,36,3702.82,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,38,2468.89,M,wdowiec,do_500tys,wyzsze,czesciowo
FALSE,35,3108.9,K,singiel,do_500tys,podstawowe,czesciowo
FALSE,39,4622.85,K,singiel,do_1mln,srednie,czesciowo
FALSE,22,2586.5,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,39,2457.99,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,32,2845.43,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,36,3348.33,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,41,3315.95,K,singiel,do_100tys,srednie,czesciowo
FALSE,36,2954.46,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,35,4257.75,M,singiel,do_100tys,podstawowe,czesciowo
FALSE,22,4721.98,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,29,4316.95,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,39,2518.97,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,28,2877.93,M,po_slubie,do_1mln,srednie,czesciowo
TRUE,34,4703.7,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,37,2268.27,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,33,2638.79,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,31,3751.24,K,po_slubie,do_1mln,wyzsze,wcale
FALSE,28,2207.64,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,36,2767.51,K,singiel,do_1mln,srednie,czesciowo
FALSE,25,6068.31,K,singiel,do_1mln,srednie,czesciowo
FALSE,30,2704.89,K,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,34,3699.06,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,30,4877.38,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,34,4289.31,K,singiel,do_1mln,srednie,czesciowo
FALSE,39,2928.88,M,po_slubie,do_200tys,srednie,wcale
FALSE,35,5880.59,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,36,4815.44,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,43,2833.36,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,34,3250.07,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,36,2547.26,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,25,6294.07,M,po_slubie,do_1mln,srednie,czesciowo
TRUE,35,3217.3,K,po_slubie,do_50tys,srednie,wcale
FALSE,31,4104.28,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,29,2435.79,K,singiel,do_200tys,srednie,czesciowo
FALSE,40,2551.2,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,35,2701.14,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,40,2776.36,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,30,5023.99,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,23,2693.78,K,singiel,do_1mln,srednie,czesciowo
FALSE,36,2795.3,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,40,2423.77,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,48,2775.52,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,39,2224.32,K,wdowiec,do_500tys,srednie,wcale
FALSE,40,4684.36,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,2855.94,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,37,2289.9,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,33,2981.01,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,37,2497.07,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,29,2514.57,K,singiel,do_1mln,srednie,czesciowo
FALSE,33,2369.53,M,singiel,do_50tys,srednie,czesciowo
FALSE,28,2217.48,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,35,3662.46,M,po_slubie,do_200tys,srednie,wcale
FALSE,37,5722.41,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,35,3031.63,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,2925.92,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,34,3726.87,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,27,2255.03,K,po_slubie,do_50tys,srednie,wcale
FALSE,34,2748.17,M,singiel,do_100tys,srednie,czesciowo
FALSE,26,2594.24,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,35,3942.57,K,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,44,2949.81,M,po_slubie,do_1mln,wyzsze,wcale
FALSE,39,2569.03,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,42,2774.22,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,42,3229.06,K,po_slubie,do_200tys,wyzsze,czesciowo
TRUE,33,6007.3,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,37,2917.59,M,singiel,do_200tys,srednie,czesciowo
FALSE,26,2427.95,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,39,3518.82,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,31,3062.28,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,40,3513.17,M,singiel,do_1mln,srednie,czesciowo
FALSE,26,4144.43,K,singiel,do_100tys,srednie,czesciowo
FALSE,41,3163.06,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,32,3133.41,M,singiel,do_1mln,srednie,czesciowo
FALSE,42,2467.2,K,singiel,do_500tys,podstawowe,czesciowo
FALSE,35,2378.11,M,singiel,do_100tys,srednie,czesciowo
FALSE,32,3948.35,K,po_slubie,do_50tys,wyzsze,wcale
FALSE,37,3781.22,K,singiel,do_500tys,srednie,czesciowo
FALSE,35,4812.03,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,32,2266.75,K,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,31,3012.44,M,singiel,do_500tys,srednie,czesciowo
FALSE,47,2678.48,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,30,2342.13,K,singiel,do_500tys,srednie,czesciowo
FALSE,38,6002,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,34,4013.44,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,30,2799.47,M,po_slubie,do_100tys,wyzsze,wcale
FALSE,28,2681.94,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,28,2240.83,K,singiel,do_1mln,srednie,czesciowo
FALSE,28,2398.35,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,28,2291.64,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,3247.12,K,po_slubie,do_1mln,podstawowe,wcale
FALSE,34,2224.51,M,singiel,do_500tys,wyzsze,czesciowo
FALSE,45,3012.15,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,3415.44,K,po_slubie,do_100tys,srednie,czesciowo
TRUE,43,4133.77,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,2513.87,K,singiel,do_1mln,wyzsze,wcale
FALSE,39,3445.85,K,po_slubie,do_200tys,wyzsze,wcale
FALSE,37,2936.68,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,33,2462.24,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,40,2662.64,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,35,2600.92,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,40,2917.93,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,31,2730.87,K,wdowiec,do_50tys,podstawowe,czesciowo
FALSE,40,4422.96,K,po_slubie,do_100tys,podstawowe,czesciowo
FALSE,33,4026.25,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,31,3845.09,M,singiel,do_200tys,podstawowe,czesciowo
FALSE,25,2892.03,M,singiel,do_1mln,srednie,czesciowo
FALSE,43,2802.79,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,2501.23,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,35,2538.81,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,38,2761.78,K,singiel,do_100tys,srednie,czesciowo
FALSE,35,3404.37,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,28,3187.82,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,24,4258.13,K,singiel,do_200tys,wyzsze,czesciowo
FALSE,34,2313.15,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,33,2394.49,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,30,2625.53,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,37,3190.24,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,33,2555.59,M,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,39,3548.63,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,41,2246.08,M,wdowiec,do_1mln,wyzsze,czesciowo
FALSE,32,2774.11,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,31,2311.45,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,36,2901.9,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,42,3390.41,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,26,2473.7,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,31,2946.49,M,singiel,do_1mln,podstawowe,czesciowo
FALSE,31,3729.73,M,singiel,do_100tys,srednie,czesciowo
FALSE,37,3056.89,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,47,2258.9,K,singiel,do_1mln,srednie,czesciowo
FALSE,33,2954,K,po_slubie,do_200tys,srednie,wcale
FALSE,33,2288.17,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,26,3564.65,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,30,3638.34,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,39,2844.8,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,31,3079.5,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,33,2366.79,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,33,4071.16,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,35,2624.31,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,43,2970.05,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,41,2243.73,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,45,2905.12,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,26,3128.53,M,singiel,do_100tys,wyzsze,czesciowo
FALSE,33,5228.57,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,40,2910.11,K,singiel,do_1mln,podstawowe,czesciowo
FALSE,33,3303.91,K,singiel,do_50tys,wyzsze,czesciowo
FALSE,37,4423.64,M,po_slubie,do_1mln,srednie,czesciowo
FALSE,32,2621.6,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,26,2769.76,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,29,4418.34,K,singiel,do_1mln,srednie,czesciowo
FALSE,44,2948.08,K,singiel,do_1mln,srednie,czesciowo
FALSE,34,2696.27,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,44,2349.04,M,singiel,do_100tys,srednie,czesciowo
FALSE,39,2380.82,M,singiel,do_1mln,srednie,czesciowo
FALSE,39,2405.07,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,43,2343.47,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,27,3650.99,K,po_slubie,do_500tys,srednie,wcale
FALSE,32,2844.11,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,33,2218.03,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,30,2291.25,K,singiel,do_1mln,srednie,czesciowo
FALSE,34,2965.77,M,wdowiec,do_500tys,wyzsze,czesciowo
FALSE,25,2782.85,M,singiel,do_500tys,srednie,czesciowo
FALSE,28,5024.98,K,singiel,do_50tys,srednie,czesciowo
FALSE,38,2589.96,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,36,3064.51,M,po_slubie,do_200tys,wyzsze,wcale
FALSE,42,4269.98,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,33,2532.54,M,singiel,do_200tys,srednie,czesciowo
FALSE,33,3380.09,K,singiel,do_50tys,wyzsze,czesciowo
FALSE,33,2769.79,K,singiel,do_1mln,podstawowe,czesciowo
FALSE,30,3363.56,K,singiel,do_50tys,srednie,czesciowo
FALSE,36,3789.2,M,po_slubie,do_200tys,podstawowe,czesciowo
TRUE,29,5042.77,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,37,2324.43,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,34,2914.93,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,39,3469.1,M,singiel,do_100tys,podstawowe,czesciowo
FALSE,41,2225.79,M,singiel,do_200tys,srednie,czesciowo
FALSE,33,2382.4,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,33,2331.16,K,po_slubie,do_1mln,wyzsze,czesciowo
TRUE,35,3024.19,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,32,4341.47,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,43,3257.13,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,35,3462.64,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,39,3343.26,K,wdowiec,do_1mln,srednie,czesciowo
TRUE,37,5439.18,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,42,2303.02,K,po_slubie,do_200tys,srednie,czesciowo
FALSE,34,2233.59,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,22,4497.93,K,singiel,do_500tys,srednie,czesciowo
TRUE,38,2731.28,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,30,2950.96,K,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,37,2427.1,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,30,3284.53,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,35,4186.02,M,singiel,do_200tys,podstawowe,czesciowo
FALSE,32,2850.17,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,34,2367.8,M,po_slubie,do_50tys,podstawowe,czesciowo
FALSE,32,3151.45,M,singiel,do_200tys,srednie,wcale
FALSE,30,2831.81,K,singiel,do_50tys,wyzsze,czesciowo
FALSE,36,3429.51,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,29,3813.84,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,34,3500.82,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,33,2295.87,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,32,2299.08,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,44,4416.6,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,26,4555.07,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,35,2459.73,M,singiel,do_50tys,srednie,czesciowo
FALSE,29,2445.5,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,28,2372.96,K,singiel,do_200tys,srednie,czesciowo
FALSE,35,2792,K,singiel,do_200tys,srednie,czesciowo
FALSE,46,2325.1,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,42,2505.17,K,po_slubie,do_1mln,podstawowe,czesciowo
TRUE,36,6875.88,K,po_slubie,do_500tys,srednie,wcale
TRUE,32,4566.81,M,po_slubie,do_100tys,srednie,wcale
FALSE,45,2280.4,M,singiel,do_50tys,srednie,czesciowo
FALSE,34,2907.58,K,singiel,do_200tys,srednie,czesciowo
FALSE,31,4396.41,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,28,2892.35,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,32,3849.41,M,singiel,do_200tys,wyzsze,czesciowo
FALSE,43,7010.51,K,singiel,do_100tys,srednie,czesciowo
FALSE,40,2701.64,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,38,2945.62,M,singiel,do_200tys,srednie,wcale
FALSE,27,4464.22,M,po_slubie,do_100tys,wyzsze,czesciowo
FALSE,34,3010.21,K,singiel,do_500tys,wyzsze,czesciowo
FALSE,40,2839.47,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,33,4745.95,K,singiel,do_100tys,wyzsze,czesciowo
TRUE,32,3851.63,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,35,3157.06,M,singiel,do_1mln,srednie,czesciowo
FALSE,31,2354.29,M,po_slubie,do_1mln,srednie,wcale
FALSE,33,2204.63,K,po_slubie,do_1mln,srednie,czesciowo
FALSE,47,2997.78,M,po_slubie,do_100tys,srednie,czesciowo
FALSE,38,2724.65,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,41,5435.78,K,singiel,do_500tys,srednie,czesciowo
FALSE,35,2402.98,M,po_slubie,do_1mln,srednie,czesciowo
TRUE,33,3561.4,K,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,38,4445.07,M,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,28,3643.04,K,po_slubie,do_200tys,podstawowe,czesciowo
FALSE,42,3295.94,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,34,6231.57,M,singiel,do_50tys,srednie,czesciowo
FALSE,20,2477.17,K,singiel,do_200tys,srednie,czesciowo
FALSE,31,2231.37,M,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,33,3269.65,M,singiel,do_500tys,srednie,wcale
FALSE,45,2807.99,M,po_slubie,do_500tys,srednie,wcale
FALSE,35,2464.48,M,po_slubie,do_500tys,srednie,czesciowo
FALSE,28,2218.88,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,34,2747.45,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,30,2208.19,K,singiel,do_100tys,wyzsze,czesciowo
FALSE,27,2698.91,K,po_slubie,do_50tys,srednie,czesciowo
FALSE,32,4357.83,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,26,5046.02,M,singiel,do_1mln,srednie,czesciowo
FALSE,48,2830.52,M,singiel,do_1mln,podstawowe,czesciowo
FALSE,36,2771.86,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,38,3268.87,M,singiel,do_1mln,srednie,czesciowo
FALSE,29,3789.06,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,41,3775.96,K,singiel,do_1mln,wyzsze,czesciowo
FALSE,38,2518.36,M,po_slubie,do_1mln,wyzsze,czesciowo
FALSE,30,3348.52,K,singiel,do_100tys,srednie,czesciowo
FALSE,34,2505.11,K,po_slubie,do_100tys,srednie,czesciowo
FALSE,33,3312.65,M,singiel,do_50tys,srednie,czesciowo
FALSE,41,2614.45,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,34,3749.46,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,40,2211.65,M,singiel,do_500tys,srednie,czesciowo
FALSE,39,3434.53,K,po_slubie,do_500tys,srednie,czesciowo
FALSE,34,4846.17,K,singiel,do_500tys,srednie,czesciowo
TRUE,35,5076.14,K,po_slubie,do_1mln,srednie,czesciowo
TRUE,31,5216.21,K,po_slubie,do_1mln,wyzsze,wcale
FALSE,33,2304.12,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,28,4117.09,K,singiel,do_500tys,podstawowe,wcale
FALSE,33,2937.98,M,singiel,do_50tys,wyzsze,czesciowo
FALSE,33,2214.93,M,singiel,do_1mln,wyzsze,czesciowo
FALSE,34,3920.32,M,po_slubie,do_50tys,srednie,czesciowo
FALSE,47,2233.17,K,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,36,2524.39,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,28,3416.16,M,singiel,do_500tys,srednie,czesciowo
FALSE,40,2389.85,K,po_slubie,do_200tys,wyzsze,czesciowo
FALSE,34,2370.59,M,po_slubie,do_500tys,srednie,wcale
TRUE,42,3086.75,M,po_slubie,do_200tys,srednie,czesciowo
FALSE,35,2902.91,K,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,43,3117.42,M,po_slubie,do_1mln,podstawowe,czesciowo
FALSE,35,2363.35,M,po_slubie,do_50tys,wyzsze,czesciowo
FALSE,32,3230.01,M,po_slubie,do_500tys,wyzsze,czesciowo
FALSE,45,4486.14,M,po_slubie,do_500tys,podstawowe,czesciowo
FALSE,28,2781.09,M,singiel,do_200tys,wyzsze,czesciowo
FALSE,37,2313.72,M,po_slubie,do_1mln,wyzsze,czesciowo
